file,chunk_id,cluster,is_rep,snippet,umap_x,umap_y
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,7,13,False,"the measured target. A majority of the papers do not report the ANN configurations used in the reported experiments, such as the number of layers and neurons, which makes replication of the experiment",10.074228,7.6840634
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,8,13,False,"6C and 92 pct when the range of carbon content error is ± 0.05 pct. In Laha et al.,[21] random forest (RF), ANN, dynamic evolving neuro-fuzzy inference system (DENFIS), and support vector regression (",10.135751,7.703726
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,9,1,False,"ch information content. Most of the existing work for predicting temperature, carbon, and phosphorus contents claims high prediction accuracy. However, the models used are often based and evaluated on",10.134653,7.695654
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,10,13,False,"ineered features, that is, the usage of a simplified thermodynamic approach, would achieve an improvement compared to the straightforward use of the collected data. IV. METHOD A. Data Overview The dat",10.261814,7.7861686
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,11,13,False,"lly collected parameters using thermodynamic principles to capture expected depen- dencies between parameters. METALLURGICAL AND MATERIALS TRANSACTIONS B VOLUME 51B, AUGUST 2020—1635 We normalize the ",10.295961,7.7580457
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,12,13,False,hot metal and scrap used for the heat; the temperature of the hot metal; the waiting time between subsequent heats (where both the material and the equipment cool off); the final heat tap temperature ,10.263866,7.772934
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,13,13,False,"ween the oxygen lance and the liquid metal surface varies following a preset movement profile through the Fig. 2—Our multidimensional dataset, reduced into a two-dimensional space by the t-SNE algorit",10.183589,7.8865914
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,14,13,False,"ated in combination with feature group I ( i.e., feature group combination I + II, refer to Section V–B), and the significant difference in prediction accuracy between them is expected to reveal the e",10.276931,7.758922
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,15,5,False,term containing the final temperature aside and dividing both sides of the equation by the total mass produces the 17 new features that describe the process. This feature group is evaluated both in is,10.052802,7.4293776
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,16,13,False,l of 114 Features) Feature Group Description Number of Features I Features collected before BOF process 20 II Features collected during BOF process + aggregated time-series features 77 (13 + 64) III T,10.141558,7.609951
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,17,17,False,"LS TRANSACTIONS B V. RESULTS For evaluation, we perform two main experiments. The first experiment compares the hit rate of alternative ML algorithms and a mean-guess baseline (Figure 3, Table II). Fo",10.154343,7.5860105
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,18,17,False,"A. Experiment 1: Prediction Performance Comparison In order to compare seven chosen ML algorithms’ performance on a large dataset we have, we train all the algorithms with 10-fold cross-validation bas",10.156955,7.5580606
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,19,17,False,egral of the area between these two dotted lines. B. Experiment 2: The Effect of Using Thermodynamic Features and Features During the process To understand how informed features such as features based,10.1260195,7.573976
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,20,17,False,"rates, we perform an analysis of variance (ANOVA) on ANN with 10-run hit rates for the targets we used. There are statistically significant differences between different fea- ture group combinations f",10.165963,7.530571
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,21,17,False,mic data (I + II)’ are significantly higher compared with ‘only thermodynamic data (III)’ and ‘only pre-process data (I).’ The conditions ‘all features (I + II + III)’ (0.917 ± 0.0082) and ‘without th,10.150841,7.5875964
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.pdf,22,13,False,"RGICAL AND MATERIALS TRANSACTIONS B VOLUME 51B, AUGUST 2020—1641",6.801005,0.973256
test_data\Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System.txt,0,13,False,Title: Using Machine Learning for Robust Target Prediction in a Basic Oxygen Furnace System Date: 2020-05-29 DOI: 10.1007/s11663-020-01853-5 Abstract: The steel-making process in a Basic Oxygen Furnac,10.1527815,7.8282547
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,0,13,False,"Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident Wazif Sallehhudin1 and Aya Diab1,2* 1Nuclear Power Plant Engineering Department, KEPCO I",10.814134,6.844607
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,1,13,False,"nalysis has traditionally been utilized to demonstrate the robustness of nuclear power plants, usually adopting a conservative approach. However, the conservative approach relies on a number of assump",10.9364605,6.692976
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,2,11,False,".3389/fenrg.2021.755638 1.157, “Best Estimate Calculations of Emergency Core Cooling System Performance” and the demonstration of code scaling, applicability and uncertainty (CSAU) methodology in 1989",11.876769,5.5030627
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,3,9,False,"n such as artificial neural network (ANN), support vector machine (SVM), Naïve-Bayes algorithm, random forest, decision tree, logistic regression (LR), K- nearest neighbors (KNN), etc. Any of these to",8.400281,5.920703
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,4,9,False,"ontes et al., 2009; Farshad Faghihi and Seyed, 2011; Patra et al., 2012; Young, 2019; Park et al., 2020 ; Alketbi and Diab, 2021 ), and in radiation protection for isotope identification and classific",10.797733,6.7970862
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,5,8,False,"data between the input signals and output signals via weights, biases, and activation functions to find the best weight matrix that best describes the relationship between the inputs and outputs. The ",9.98647,5.097843
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,6,3,False,"complexity of the network is determined by the number of hidden layers, the number of nodes in each layer, the type of activation function. The output ispredicted by summing the functions within the h",10.974974,6.144367
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,7,13,False,"th four cold legs and two hot legs. The nodalization also includes detailed description of the two steam generators (SG), the main steam lines and associated valves (MSSV, MSIV, ADV, etc). The turbine",10.967388,6.1316395
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,8,13,False,"hosts the lower support structure (LSS) and in-core instrumentation while, the core outlet hosts the TABLE 1 |Common hyper-parameters for ANN. Hyper parameters Typical values Number of input neurons O",10.993409,6.144594
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,9,13,False,"ulator in the actual APR1400 plant to optimize the usage of the emergency inventory during the loss of coolant scenario. Meanwhile, the SIPs are comprised of 4 units however, only two units of SIP are",10.989042,6.162588
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,10,13,False,"dependent volume attached to each of the trip valves when the accident is initiated. LBLOCA Model Assumptions Following the DCD recommendation, a double ended guillotine break (DEGB) equivalent to dou",10.958279,6.1450496
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,11,13,False,"rrent work explores the possibility of using ML to predict the PCT under the conditions of a LBLOCA, being an important bounding accident scenario. LBLOCA was used in nuclear safety as a design basis ",10.992164,6.345093
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,12,13,False,"ing DBA scenario. Several PIRTs have been developed for LBLOCA scenario such as: Westinghouse PIRT (USNRC, 1988), AP600 PIRT (LA-UR-95-2718, 1995), KREM PIRT ( KHNP, 2014 ), KNGR PIRT (KINS, 2001), AP",11.057463,6.2368655
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,13,13,False,"ameter in the sample, andxhigh and xlow are the upper and lower values of the uncertain parameter, respectively. For a normal distribution function, the mean, standard deviation and upper and lower li",11.304599,6.2741194
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,14,13,False,water inventory (m3) Uniform 45.31 – 54.57 SIT water temperature (K) Normal 294.11 – 321.89 SIT loss coefficient Uniform 10.8 – 25.2 SIP water temperature (K) 283.0– 321.89 System pressure Pressurizer,10.980573,6.2458854
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,15,5,False,"del development since too many variables will slow down the optimization process and may prevent the model from finding a good solution (Geron, 2019); whereas a few features may not be sufficient for ",9.266321,5.8548098
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,16,5,False,"g the training process but must be set manually. Various techniques can be employed to search for the most appropriate hyper-parameters: grid search, random search and Bayesian optimization. In this w",9.159588,5.730793
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,17,5,False,"m the defined python dictionary path and hence the Talos experiment is complete. TABLE 4 |List of considered hyper-parameters. Hyper parameters Dictionary Number of neurons in 1st layer 10, 20, 50, 10",9.23256,5.691533
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,18,8,False,"uired extensive knowledge in regards to the behavior of each hyper-parameter towards the ANN model. However, the Talos can expedite the optimization process. It is worth noting that neither under-fitt",9.191096,5.773158
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,19,3,False,"1.0 and indicates that the model has strong generalization capability. The R 2 metric is expressed as Eqs 7, 8: R2 /equals 1 − ∑ n i/equals 1(yi,act − yi,pred) 2 ∑ n i/equals 1(yi,act − y) 2 (7) y /eq",10.937617,6.3138394
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,20,13,False,g all RCPs to coast down. For this scenario the loss of a single emergency diesel generator (EDG) unit is assumed. This leads to the loss of a single safety system train and hence the loss of two SIPs,10.97793,6.1694646
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,21,13,False,actor vessel upper head. The condensate passes through the reactor core in reverse direction (from top to bottom) into the lower plenum and headed towards the downcomer region. The cool down effect co,11.033102,6.146781
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,22,13,False,". Nonetheless, the amount of coolant available is still sufficient to maintain the core integrity. The downcomer is nearlyfilled at around 50 s after the break. At this time, the water level in the do",11.035933,6.156315
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,23,13,False,"is used to generate 5,000 runs in order to acquire a l a r g ed a t ab a s ef o rt h em a c h i n el earning model. The simulation is conducted using a single PC platform with 3 GHz Intel ® Xeon® Gold",10.992966,6.2662034
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.pdf,24,18,False,following expression: ρ /equals Σi(xi − x)(yi − y)/radicaltpext/radicaltpext/radicaltpext/radicaltpext/radicaltpext/radicaltpext/radicaltpext/radicaltpext/radicaltpext/radicaltpext/radicaltpext/radica,11.837,4.9406967
test_data\Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident.txt,0,15,False,Title: Using Machine Learning to Predict the Fuel Peak Cladding Temperature for a Large Break Loss of Coolant Accident Date: 2021-10-08 DOI: 10.3389/fenrg.2021.755638 Abstract: In this paper the use o,10.832714,6.841742
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,0,7,False,1Scientific RepoRtS | (2020) 10:9522 | https://doi.org/10.1038/s41598-020-66481-0 www.nature.com/scientificreports Using human in vitro transcriptome analysis to build trustworthy machine learning mod,7.40431,9.232955
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,1,4,False,"city in animals can translate to human toxicity, this transla- tion shows considerable variability 1,2. It is important to understand the degree to which biological perturbations that are observed in ",7.408167,9.220223
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,2,4,False,"oduce large amounts of experimental observations that are suitable for machine learning driven drug discovery 11. 1IBM Research UK, Sci-Tech Daresbury, Warrington, UK. 2STFC Daresbury Lab., Warrington",7.39324,9.294405
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,3,2,False,"sets and, using ML we predict rat blood tests (in vivo) as a proxy for renal drug-induced toxicity using in vitro inexpensive human cell line tests. Our combination of in vitro -to-in vivo translation",7.395143,9.335415
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,4,17,False,"ly. There is also a marked increase in the test set r2 scores after combination of the features from on average 0.021 to 0.418. Figure 1 highlights the true versus predicted test values where, correla",7.5739446,9.345024
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,5,5,False,"mination (ARD) to best model the data. This is expressed as: ∑θσ|=    − −   = kx xe xp xx l (, ) 1 2 () ij f m d im jm m 2 1 2 2 where −xx() im jm 2 represents the squared distance between t",10.821267,4.265662
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,6,17,False,ession. Figure 1. True versus predicted test values from BUN level prediction. Scatter plots showing the true (x-axis) versus predicted (y-axis) test values using: (a) gene expression data as training,6.837183,10.111616
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,7,11,False,"outperformed a GP with no dimensionality reduction applied to it. capturing Model Uncertainty to improve trust and transparency. Within sensitive domain areas, which are epitomised by medical and phar",13.983804,5.02758
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,8,17,False,"the resulting models to be more predictive using the reduced feature set for predictions (Linear Regression, SVM, KNN and XGBoost) while others did not benefit from dimensionality reduction (Random Fo",10.277811,8.365776
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,9,17,False,3.708 **3.708 3.708 **3.708 2.961 **2.240 3.359 **2.157 3.176 **2.047 2.419 **1.528 2.146 Test set r2 score using best parameters 0.013 0.028 0.418 0.464 0.520 0.661 0.656 Average SD of the predictive,7.5333433,9.343108
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,10,2,False,"rmation and 46.0% from chemical structure information highlighting the benefit of combining the two information sources. Of the top 10 most important features, 4 are L1000 genes with little or broad r",7.4579816,9.375375
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,11,17,False,"ic features have on our model – the shorter the length scale, the higher the impact. Since we built our features using t-SVD, it is necessary to use an inverse projection to relate the reduced feature",7.516718,9.348467
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,12,2,False,"ive uncertain- ties recovered from the GP improve the transparency and trustworthiness of the model, allowing the end users to understand when it can and cannot be used. Finally, we further improve tr",7.4142613,9.339495
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,13,2,False,"l test set. Further work could attempt to more closely match the compound treatment dosage between the human cell line treatment and the rat treatment although, the different natures of these experime",7.212342,9.382336
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,14,4,False,"ient Boosting, GP , KNN and LightGBM (Supplementary Table S3). 7Scientific RepoRtS | (2020) 10:9522 | https://doi.org/10.1038/s41598-020-66481-0 www.nature.com/scientificreportswww.nature.com/scientif",7.4192877,9.347465
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,15,4,False,"7). 7. Zidek, N., Hellmann, J., Kramer, P . & Hewitt, P . G. Acute Hepatotoxicity: A predictive model based on focused Illumina microarrays. Toxicological Sciences 99(1), 289–302 (2007). 8. Su, R., Wu",7.4087977,9.2889385
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,16,4,False,"s with single-cell genomics. Genome Research 25, 1491–1498 (2015). 20. Luecken, M. D. & Theis, F . J. Current best practices in single-cell RNA-seq analysis: a tutorial. Mol Sys Biol 15(6), e8746 (201",9.786127,0.60779727
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.pdf,17,4,False,:9522 | https://doi.org/10.1038/s41598-020-66481-0 www.nature.com/scientificreportswww.nature.com/scientificreports/ Open Access This article is licensed under a Creative Commons Attribution 4.0 Inter,7.173116,0.68454707
test_data\Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity.txt,0,4,False,Title: Using human in vitro transcriptome analysis to build trustworthy machine learning models for prediction of animal drug toxicity Date: 2020-06-12 DOI: 10.1038/s41598-020-66481-0 Abstract: During,7.3876147,9.243652
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,0,10,False,"IARJSET International Advanced Research Journal in Science, Engineering and Technology Impact Factor 8.066Peer-reviewed & Refereed journalVol. 10, Issue 12, December 2023 DOI: 10.17148/IARJSET.202",9.682504,3.0201669
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,1,10,False,"ion, continuous information, categorical information, and fuzzy information. A target function is used to establish a starting population and an evaluation of an individual's fitness at the beginning ",9.6677685,3.0338428
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,2,9,False,nce of the study being reviewed right now was the presentation of the input data that was used in the Machine Language (ML) algorithms and the sensors that were associated with them. Originality: Usin,9.698467,3.0978212
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,3,10,False,"provide long-term sustainability, maximum production, and a safe environment [5]. A potential multidisciplinary path at the intersection of agriculture and information technology is to automate and sp",9.650429,3.018122
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,4,10,False,"Commons Attribution 4.0 International License 180 ISSN (O) 2393-8021, ISSN (P) 2394-1588 Farming is being transformed into Digital Agriculture thanks to the newest innovations in Machine Learning and ",9.658956,3.2563846
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,5,9,False,"rmine how much of a trait's variation can be explained by a given locus and how much can be explained by the combined effects of all the loci. Similarly, genetic correlations between phenotypes are in",5.013907,5.138844
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,6,10,False,"s to agricultural fields to disaster-prone locations, and the manufacturing business, using the AI methodologies indicated in Fig. 2. IARJSET International Advanced Research Journal in Science, Engine",9.786988,2.8063457
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,7,4,False,"lls that strengthen defences against animals and insects, as well as infections, are primarily responsible. IARJSET International Advanced Research Journal in Science, Engineering and Technology Impac",9.879981,2.7878468
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,8,4,False,e resistance that occurs naturally has been the subject of intensive research. Two different genetic pathways might confer resistance to disease. These investigations provided the evidence to support ,9.794679,2.8659737
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,9,10,False,"ropagation methods cannot be carried out effectively [24]. To detect diseased plants, ANN -based approaches are superior to SVM-based methods because they employ more samples and characteristics [25].",9.720296,3.053973
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,10,8,False,"ause they don't need previous data structure or extensive knowledge about physical processes, artificial neural networks (ANNs) are nonlinear nonparametric models that can cope with data loss and incl",9.7273855,3.0367768
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,11,2,False,"he planet is made up of Gossypium hirsutum. Many stems branch out from the primary stem of these plants. There are three to five triangular lobes and lengthy petioles on the branches of the plant. "" B",9.917923,2.8007512
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,12,2,False,. An organism that is responsible for causing harm. Symptoms. Spots of reddish color emerge on the cotyledons and first leaves of seedlings. Seedlings may wilt and perish if the lesions are concentrat,9.926096,2.804828
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,13,2,False,"of the illness and spread to encompass the whole boll. The infected stem or lint is the consequence of contamination spreading to internal tissues. In the early stages, t he bolls do not break open or",9.9209,2.7802145
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,14,9,False,"stems may provide farmers with the ability to choose appropriate management options, resulting in improved product quality. One type of management that, for instance, has the potential to significantl",9.557928,3.336241
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.pdf,15,9,False,"ble approaches, which integrate many algorithms to increase prediction accuracy by minimizing overfitting rates is considered an important factor in Machine Learning. Stacking, boosting, and bagging a",8.231509,5.8356824
test_data\Using_Machine_Learning_tools_and_Techniques__Genetic_Disease_Analysis_Prediction.txt,0,7,False,"title: Using Machine Learning tools and Techniques, Genetic Disease Analysis Prediction on agriculture crops using AI &amp; ML authors: Adlin Jebakumari S, Dr. A. Jayanthiladevi published: 2023-12-30 ",9.600638,3.1888561
test_data\Using_features_of_dynamic_networks_to_guide_treatment_selection_and_outcome_pred.pdf,0,0,False,"CENTRALITY UNCERTAINTY 1 Using features of dynamic networks to guide treatment selection and outcome prediction: The central role of uncertainty Björn S. Siepe1, Matthias Kloft1, Yong Zhang2, Fridtjof",12.289626,0.84643877
test_data\Using_features_of_dynamic_networks_to_guide_treatment_selection_and_outcome_pred.pdf,1,11,False,"es models are commonly used in psychology to investigate person-specific associations between multiple variables. They are often represented and interpreted as dynamic network models, where features s",12.296683,0.8165354
test_data\Using_features_of_dynamic_networks_to_guide_treatment_selection_and_outcome_pred.pdf,2,16,False,"mics and interrelations of psychological processes over time (Hamaker & Wichers, 2017). Commonly, vector autoregressive (VAR) models and variants thereof are used to investigate the temporal interplay",12.31762,0.7942898
test_data\Using_features_of_dynamic_networks_to_guide_treatment_selection_and_outcome_pred.pdf,3,0,False,es represent properties of within-person processes with a clear temporal structure.1 1 Although there are good theoretical reasons to be skeptical of network connectivity in longitudinal CENTRALITY UN,12.303943,0.7999406
test_data\Using_features_of_dynamic_networks_to_guide_treatment_selection_and_outcome_pred.pdf,4,11,False,"the generated regressors in subsequent analyses (W. Chen et al., 2023). Conceptually, the problem with generated regressors is similar to using predictors with measurement error (Schuurman & Hamaker, ",12.319663,0.79186815
test_data\Using_features_of_dynamic_networks_to_guide_treatment_selection_and_outcome_pred.pdf,5,17,False,"using the time series mean of the most central nodes, but not the centrality measures themselves, improved predictive accuracy. Thus, both a systematic investigation of different estimation approaches",12.313417,0.8011826
test_data\Using_features_of_dynamic_networks_to_guide_treatment_selection_and_outcome_pred.pdf,6,17,False,"y provide a Docker container to reproduce the main results of our simulations. The simulation study was preregistered using the ADEMP-PreReg preregistration template (Siepe, Bartoš, et al., 2024). We ",12.306847,0.7790962
test_data\Using_features_of_dynamic_networks_to_guide_treatment_selection_and_outcome_pred.pdf,7,18,False,rate of between-person regression coefficients. • Bias and Root Mean Squared Error (RMSE) of regression coeffi- cients. • Proportion of correctly identified most central nodes. Note. The table provide,12.415488,0.7241244
test_data\Using_features_of_dynamic_networks_to_guide_treatment_selection_and_outcome_pred.pdf,8,17,False,"compared to temporal effects. As in the temporal matrix, we multiplied the values in the first column and the first row by1.25 to obtain a higher centrality for the first variable. We further randomly",12.4382,0.6860011
test_data\Using_features_of_dynamic_networks_to_guide_treatment_selection_and_outcome_pred.pdf,9,16,False,"e random effects variability chosen in Haslbeck et al. (2023). Based on statistical reasoning and previous literature, we chose the number of individuals and the number of time points to create a grid",12.94377,0.20756353
test_data\Using_features_of_dynamic_networks_to_guide_treatment_selection_and_outcome_pred.txt,0,15,False,"title: Using features of dynamic networks to guide treatment selection and outcome prediction: The central role of uncertainty authors: Björn S. Siepe, Matthias Kloft, Yong Zhang, Fridtjof Petersen, L",12.298054,0.81817377
test_data\Using_features_of_dynamic_networks_to_guide_treatment_selection_and_outcome_pred.txt,1,0,False,"tes estimation uncertainty into the modelling process, thereby protecting against premature conclusions.</p> pdf_url: https://osf.io/2c8xf_v1/download",12.451372,4.710552
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,0,19,False,"Value Representations in the Rodent Orbitofrontal Cortex Drive Learning, not Choice Kevin J. Miller1,2,3, Matthew M. Botvinick2,4,6, and Carlos D. Brody1,5,6 1 Princeton Neuroscience Institute, Prince",7.4471526,-6.6508245
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,1,19,False,"terature involves theoretical accounts of the OFC that emphasize roles in either choosing (Wallis, 2007; Padoa-Schioppa and Conen, 2017), in learning (Schoenbaumet al., 2009; Walton et al., 2011; Song",7.4264035,-6.6688085
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,2,19,False,cally at one time or the other. Some experiments of this type are consistent with a role for the OFC in learning: silencing the OFC specifically during the learning phase of either of two associative ,7.46854,-6.6277013
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,3,19,False,"hat unfold over many sessions, a very different timescale and behavioral regime to the one in which neural representations of value in the OFC are typically studied. Since different neural mechanisms ",7.4253798,-6.6760025
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,4,19,False,"sing, even while using a repeated-trials task that facilitates analysis of neural recordings. This approach is based not only on when learning versus choosing happens, but also on what content they op",7.500145,-6.609108
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,5,19,False,"ly weakly carry value information selective for a role in choice. To causally probe whether OFC plays a role in learning, in choosing, or in both processes, we transiently silenced OFC activity, and f",7.522967,-6.597477
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,6,19,False,"econd neutral center port, the available outcome port was further indicated by a light (Fig. 1a iv,v). The rat was required to poke into the available outcome port (no choice in this step), where it r",8.425219,-6.166663
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,7,19,False,"sk can be achieved by multiple cognitive strategies (Dawet al., 2011; Kool, Cushman and Gershman, 2016). In previous work (Miller, Botvinick and Brody, 2017), we showed that rats solve the task using ",7.724684,-6.4879584
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,8,19,True,"://doi.org/10.1101/245720doi: bioRxiv preprint As in our previous study (Miller, Botvinick and Brody, 2017), rat behavior was well-described by a cognitive model combining this model-based planning st",7.7268443,-6.499047
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,9,19,False,"alues and of the influence of three other behavioral patterns: perseveration, novelty preference, and bias (see Methods for details). b: Mixture weights of the different components of the cognitive mo",7.6359544,-6.5317187
